# annotation_report_id,image metadata_id, observer_id, file_name, vehicle_state_id, latitude (ddmm.mmmmmm N), longitude (dddmm.mmmmmm W), altitude (m), depth (m), note_id, shape, text title, MouseDownX,MouseDownY,MouseUpX, MouseUpY, text state
#-------------------------------------
166487,357086,29,frame012981_1436668840_873880.ppm,364051,4048.935620N,06908.777074W,2.471670000000,63.490000000000,214550,point,Scallop,673,26,673,26,dead
166489,357094,29,frame012997_1436668844_684163.ppm,364059,4048.938572N,06908.777084W,2.320000000000,63.500000000000,214551,point,Scallop,466,315,466,315,alive
166492,357106,29,frame013021_1436668850_399659.ppm,364071,4048.942900N,06908.777089W,2.480000000000,63.330000000000,214552,point,Scallop,692,498,692,498,alive
166493,357110,29,frame013029_1436668852_308866.ppm,364075,4048.944391N,06908.777049W,2.464420000000,63.270000000000,214553,point,Scallop,493,185,493,185,alive
166493,357110,29,frame013029_1436668852_308866.ppm,364075,4048.944391N,06908.777049W,2.464420000000,63.270000000000,214554,point,Scallop,81,564,81,564,dead
166493,357110,29,frame013029_1436668852_308866.ppm,364075,4048.944391N,06908.777049W,2.464420000000,63.270000000000,214555,point,Scallop,371,89,371,89,alive
166495,357118,29,frame013045_1436668856_115155.ppm,364083,4048.947407N,06908.777134W,2.520000000000,63.230000000000,214556,point,Scallop,112,25,112,25,alive
166496,357122,29,frame013053_1436668858_020371.ppm,364087,4048.948894N,06908.777084W,2.540000000000,63.190000000000,214557,point,Scallop,296,490,296,490,alive
166496,357122,29,frame013053_1436668858_020371.ppm,364087,4048.948894N,06908.777084W,2.540000000000,63.190000000000,214558,point,Scallop,72,27,72,27,alive
166496,357122,29,frame013053_1436668858_020371.ppm,364087,4048.948894N,06908.777084W,2.540000000000,63.190000000000,214559,point,Scallop,670,364,670,364,alive
166497,357126,29,frame013061_1436668859_929445.ppm,364091,4048.950390N,06908.777084W,2.501740000000,63.200000000000,214560,point,Scallop,498,496,498,496,alive
166498,357130,29,frame013069_1436668861_826651.ppm,364095,4048.951855N,06908.777084W,2.570000000000,63.210000000000,214561,point,Scallop,355,355,355,355,alive
166498,357130,29,frame013069_1436668861_826651.ppm,364095,4048.951855N,06908.777084W,2.570000000000,63.210000000000,214562,point,Scallop,317,41,317,41,alive
166499,357134,29,frame013077_1436668863_731858.ppm,364099,4048.953296N,06908.777154W,2.550000000000,63.250000000000,214563,point,Scallop,751,343,751,343,alive
166499,357134,29,frame013077_1436668863_731858.ppm,364099,4048.953296N,06908.777154W,2.550000000000,63.250000000000,214564,point,Scallop,19,355,19,355,alive
166501,357142,29,frame013093_1436668867_542148.ppm,364107,4048.956186N,06908.777159W,2.490000000000,63.310000000000,214565,point,Scallop,75,124,75,124,alive
166501,357142,29,frame013093_1436668867_542148.ppm,364107,4048.956186N,06908.777159W,2.490000000000,63.310000000000,214566,point,Scallop,185,353,185,353,alive
166501,357142,29,frame013093_1436668867_542148.ppm,364107,4048.956186N,06908.777159W,2.490000000000,63.310000000000,214567,point,Scallop,141,386,141,386,alive
166501,357142,29,frame013093_1436668867_542148.ppm,364107,4048.956186N,06908.777159W,2.490000000000,63.310000000000,214568,point,Scallop,173,117,173,117,alive
166502,357146,29,frame013101_1436668869_451355.ppm,364111,4048.957645N,06908.777134W,2.520000000000,63.330000000000,214569,point,Scallop,387,122,387,122,alive
166502,357146,29,frame013101_1436668869_451355.ppm,364111,4048.957645N,06908.777134W,2.520000000000,63.330000000000,214570,point,Scallop,313,66,313,66,alive
166502,357146,29,frame013101_1436668869_451355.ppm,364111,4048.957645N,06908.777134W,2.520000000000,63.330000000000,214571,point,Scallop,386,299,386,299,dead
166503,357150,29,frame013109_1436668871_356443.ppm,364115,4048.959136N,06908.777069W,2.482030000000,63.320000000000,214572,point,Scallop,546,159,546,159,dead
166503,357150,29,frame013109_1436668871_356443.ppm,364115,4048.959136N,06908.777069W,2.482030000000,63.320000000000,214573,point,Scallop,482,545,482,545,alive
166503,357150,29,frame013109_1436668871_356443.ppm,364115,4048.959136N,06908.777069W,2.482030000000,63.320000000000,214574,point,Scallop,431,97,431,97,alive
166504,357154,29,frame013117_1436668873_261644.ppm,364119,4048.960632N,06908.777059W,2.560000000000,63.280000000000,214575,point,Scallop,451,540,451,540,alive
166505,357158,29,frame013125_1436668875_166851.ppm,364123,4048.962123N,06908.777059W,2.520000000000,63.300000000000,214576,point,Scallop,549,319,549,319,dead
166506,357162,29,frame013133_1436668877_075938.ppm,364127,4048.962878N,06908.777044W,2.562100000000,63.290000000000,214577,point,Scallop,49,423,49,423,dead
166507,357166,29,frame013141_1436668878_973140.ppm,364131,4048.965105N,06908.777094W,2.580000000000,63.310000000000,214578,point,Scallop,66,237,66,237,alive
166508,357170,29,frame013149_1436668880_874347.ppm,364135,4048.966634N,06908.777047W,2.570000000000,63.330000000000,214579,point,Scallop,639,238,639,238,dead
166509,357174,29,frame013157_1436668882_775429.ppm,364139,4048.968124N,06908.776993W,2.630000000000,63.310000000000,214580,point,Scallop,377,400,377,400,dead
166509,357174,29,frame013157_1436668882_775429.ppm,364139,4048.968124N,06908.776993W,2.630000000000,63.310000000000,214581,point,Scallop,153,15,153,15,dead
166509,357174,29,frame013157_1436668882_775429.ppm,364139,4048.968124N,06908.776993W,2.630000000000,63.310000000000,214582,point,Scallop,750,346,750,346,alive
166511,357182,29,frame013173_1436668886_589849.ppm,364147,4048.971100N,06908.777064W,2.630000000000,63.370000000000,214583,point,Scallop,280,229,280,229,alive
166512,357186,29,frame013181_1436668888_498925.ppm,364151,4048.972601N,06908.777069W,2.610000000000,63.408600000000,214584,point,Scallop,715,393,715,393,alive
166512,357186,29,frame013181_1436668888_498925.ppm,364151,4048.972601N,06908.777069W,2.610000000000,63.408600000000,214585,point,Scallop,680,120,680,120,alive
166513,357190,29,frame013189_1436668890_400132.ppm,364155,4048.974079N,06908.777063W,2.560000000000,63.470000000000,214586,point,Scallop,117,127,117,127,alive
166513,357190,29,frame013189_1436668890_400132.ppm,364155,4048.974079N,06908.777063W,2.560000000000,63.470000000000,214587,point,Scallop,648,247,648,247,alive
166514,357194,29,frame013197_1436668892_305677.ppm,364159,4048.974717N,06908.777044W,2.570000000000,63.500000000000,214588,point,Scallop,473,479,473,479,alive
166514,357194,29,frame013197_1436668892_305677.ppm,364159,4048.974717N,06908.777044W,2.570000000000,63.500000000000,214589,point,Scallop,238,533,238,533,alive
166515,357198,29,frame013205_1436668894_206423.ppm,364163,4048.977002N,06908.777049W,2.510000000000,63.580000000000,214590,point,Scallop,416,4,416,4,alive
166516,357202,29,frame013213_1436668896_111627.ppm,364167,4048.978474N,06908.777117W,2.560000000000,63.640000000000,214591,point,Scallop,453,474,453,474,alive
166516,357202,29,frame013213_1436668896_111627.ppm,364167,4048.978474N,06908.777117W,2.560000000000,63.640000000000,214592,point,Scallop,479,85,479,85,alive
166516,357202,29,frame013213_1436668896_111627.ppm,364167,4048.978474N,06908.777117W,2.560000000000,63.640000000000,214593,point,Scallop,703,448,703,448,alive
166517,357206,29,frame013221_1436668898_012835.ppm,364171,4048.979940N,06908.777119W,2.490000000000,63.690000000000,214594,point,Scallop,697,25,697,25,dead
166518,357210,29,frame013229_1436668899_917916.ppm,364175,4048.981412N,06908.777068W,2.560000000000,63.670000000000,214595,point,Scallop,457,549,457,549,alive
166518,357210,29,frame013229_1436668899_917916.ppm,364175,4048.981412N,06908.777068W,2.560000000000,63.670000000000,214596,point,Scallop,489,98,489,98,alive
166519,357214,29,frame013237_1436668901_819124.ppm,364179,4048.982478N,06908.777037W,2.580000000000,63.657500000000,214597,point,Scallop,137,120,137,120,dead
166521,357222,29,frame013253_1436668905_621411.ppm,364187,4048.985692N,06908.777109W,2.490000000000,63.780000000000,214598,point,Scallop,588,462,588,462,alive
166521,357222,29,frame013253_1436668905_621411.ppm,364187,4048.985692N,06908.777109W,2.490000000000,63.780000000000,214599,point,Scallop,752,272,752,272,alive
166524,357234,29,frame013277_1436668911_336915.ppm,364199,4048.990049N,06908.777049W,2.519200000000,63.800000000000,214600,point,Scallop,15,273,15,273,alive
166524,357234,29,frame013277_1436668911_336915.ppm,364199,4048.990049N,06908.777049W,2.519200000000,63.800000000000,214601,point,Scallop,199,39,199,39,alive
166524,357234,29,frame013277_1436668911_336915.ppm,364199,4048.990049N,06908.777049W,2.519200000000,63.800000000000,214602,point,Scallop,437,267,437,267,alive
166525,357238,29,frame013285_1436668913_246121.ppm,364203,4048.990107N,06908.777049W,2.510000000000,63.800000000000,214603,point,Scallop,67,396,67,396,alive
166525,357238,29,frame013285_1436668913_246121.ppm,364203,4048.990107N,06908.777049W,2.510000000000,63.800000000000,214604,point,Scallop,234,381,234,381,alive
166526,357242,29,frame013293_1436668915_155326.ppm,364207,4048.992972N,06908.776978W,2.550000000000,63.830000000000,214605,point,Scallop,252,389,252,389,alive
166526,357242,29,frame013293_1436668915_155326.ppm,364207,4048.992972N,06908.776978W,2.550000000000,63.830000000000,214606,point,Scallop,514,295,514,295,alive
166526,357242,29,frame013293_1436668915_155326.ppm,364207,4048.992972N,06908.776978W,2.550000000000,63.830000000000,214607,point,Scallop,538,358,538,358,dead
166527,357246,29,frame013301_1436668917_060411.ppm,364211,4048.993999N,06908.776978W,2.600000000000,63.820000000000,214608,point,Scallop,271,467,271,467,alive
166528,357250,29,frame013309_1436668918_957616.ppm,364215,4048.994018N,06908.776978W,2.600000000000,63.820000000000,214609,point,Scallop,178,188,178,188,alive
166528,357250,29,frame013309_1436668918_957616.ppm,364215,4048.994018N,06908.776978W,2.600000000000,63.820000000000,214610,point,Scallop,146,334,146,334,alive
166528,357250,29,frame013309_1436668918_957616.ppm,364215,4048.994018N,06908.776978W,2.600000000000,63.820000000000,214611,point,Scallop,256,346,256,346,alive
166528,357250,29,frame013309_1436668918_957616.ppm,364215,4048.994018N,06908.776978W,2.600000000000,63.820000000000,214612,point,Scallop,686,291,686,291,alive
166530,357258,29,frame013325_1436668922_771908.ppm,364223,4048.998903N,06908.777074W,2.670000000000,63.910000000000,214613,point,Scallop,240,540,240,540,alive
166530,357258,29,frame013325_1436668922_771908.ppm,364223,4048.998903N,06908.777074W,2.670000000000,63.910000000000,214614,point,Scallop,649,209,649,209,alive
166531,357262,29,frame013333_1436668924_681106.ppm,364227,4049.000397N,06908.777154W,2.630000000000,63.982800000000,214615,point,Scallop,673,535,673,535,alive
166532,357266,29,frame013341_1436668926_578321.ppm,364231,4049.001821N,06908.777116W,2.670000000000,64.037100000000,214616,point,Scallop,235,454,235,454,alive
166532,357266,29,frame013341_1436668926_578321.ppm,364231,4049.001821N,06908.777116W,2.670000000000,64.037100000000,214617,point,Scallop,549,410,549,410,alive
166532,357266,29,frame013341_1436668926_578321.ppm,364231,4049.001821N,06908.777116W,2.670000000000,64.037100000000,214618,point,Scallop,781,142,781,142,dead
166532,357266,29,frame013341_1436668926_578321.ppm,364231,4049.001821N,06908.777116W,2.670000000000,64.037100000000,214619,point,Scallop,568,88,568,88,alive
166534,357274,29,frame013357_1436668930_388603.ppm,364239,4049.004783N,06908.777054W,2.650000000000,64.150000000000,214620,point,Scallop,111,493,111,493,alive
166534,357274,29,frame013357_1436668930_388603.ppm,364239,4049.004783N,06908.777054W,2.650000000000,64.150000000000,214621,point,Scallop,660,453,660,453,alive
166535,357278,29,frame013365_1436668932_293815.ppm,364243,4049.006218N,06908.777061W,2.580000000000,64.240000000000,214622,point,Scallop,241,213,241,213,alive
166535,357278,29,frame013365_1436668932_293815.ppm,364243,4049.006218N,06908.777061W,2.580000000000,64.240000000000,214623,point,Scallop,386,20,386,20,alive
166535,357278,29,frame013365_1436668932_293815.ppm,364243,4049.006218N,06908.777061W,2.580000000000,64.240000000000,214624,point,Scallop,299,100,299,100,alive
166536,357282,29,frame013373_1436668934_198892.ppm,364247,4049.007653N,06908.777024W,2.584770000000,64.270000000000,214625,point,Scallop,31,442,31,442,alive
166536,357282,29,frame013373_1436668934_198892.ppm,364247,4049.007653N,06908.777024W,2.584770000000,64.270000000000,214626,point,Scallop,754,384,754,384,alive
166537,357286,29,frame013381_1436668936_104098.ppm,364251,4049.009101N,06908.777104W,2.590000000000,64.290000000000,214627,point,Scallop,381,532,381,532,alive
166537,357286,29,frame013381_1436668936_104098.ppm,364251,4049.009101N,06908.777104W,2.590000000000,64.290000000000,214628,point,Scallop,524,466,524,466,alive
166538,357290,29,frame013389_1436668938_005310.ppm,364255,4049.009622N,06908.777124W,2.610000000000,64.300000000000,214629,point,Scallop,71,355,71,355,alive
166539,357294,29,frame013397_1436668939_910387.ppm,364259,4049.012080N,06908.777084W,2.580000000000,64.340000000000,214630,point,Scallop,196,289,196,289,alive
166539,357294,29,frame013397_1436668939_910387.ppm,364259,4049.012080N,06908.777084W,2.580000000000,64.340000000000,214631,point,Scallop,288,135,288,135,alive
166539,357294,29,frame013397_1436668939_910387.ppm,364259,4049.012080N,06908.777084W,2.580000000000,64.340000000000,214632,point,Scallop,200,479,200,479,alive
166539,357294,29,frame013397_1436668939_910387.ppm,364259,4049.012080N,06908.777084W,2.580000000000,64.340000000000,214633,point,Scallop,111,394,111,394,alive
166540,357298,29,frame013405_1436668941_819675.ppm,364263,4049.013556N,06908.777079W,2.610000000000,64.380000000000,214634,point,Scallop,291,54,291,54,alive
166540,357298,29,frame013405_1436668941_819675.ppm,364263,4049.013556N,06908.777079W,2.610000000000,64.380000000000,214635,point,Scallop,561,368,561,368,alive
166540,357298,29,frame013405_1436668941_819675.ppm,364263,4049.013556N,06908.777079W,2.610000000000,64.380000000000,214636,point,Scallop,584,437,584,437,alive
166541,357302,29,frame013413_1436668943_720806.ppm,364267,4049.015045N,06908.777054W,2.610000000000,64.410000000000,214637,point,Scallop,571,217,571,217,alive
166541,357302,29,frame013413_1436668943_720806.ppm,364267,4049.015045N,06908.777054W,2.610000000000,64.410000000000,214638,point,Scallop,450,296,450,296,alive
166542,357306,29,frame013421_1436668945_625883.ppm,364271,4049.016505N,06908.777014W,2.540000000000,64.470000000000,214639,point,Scallop,452,319,452,319,alive
166542,357306,29,frame013421_1436668945_625883.ppm,364271,4049.016505N,06908.777014W,2.540000000000,64.470000000000,214640,point,Scallop,541,182,541,182,alive
166542,357306,29,frame013421_1436668945_625883.ppm,364271,4049.016505N,06908.777014W,2.540000000000,64.470000000000,214641,point,Scallop,770,88,770,88,alive
166543,357310,29,frame013429_1436668947_527096.ppm,364275,4049.017988N,06908.777069W,2.540000000000,64.510000000000,214642,point,Scallop,203,35,203,35,alive
166543,357310,29,frame013429_1436668947_527096.ppm,364275,4049.017988N,06908.777069W,2.540000000000,64.510000000000,214643,point,Scallop,198,222,198,222,alive
166543,357310,29,frame013429_1436668947_527096.ppm,364275,4049.017988N,06908.777069W,2.540000000000,64.510000000000,214644,point,Scallop,280,345,280,345,alive
166543,357310,29,frame013429_1436668947_527096.ppm,364275,4049.017988N,06908.777069W,2.540000000000,64.510000000000,214645,point,Scallop,671,454,671,454,alive
166544,357314,29,frame013437_1436668949_436296.ppm,364279,4049.019438N,06908.777099W,2.570000000000,64.530000000000,214646,point,Scallop,139,491,139,491,alive
166544,357314,29,frame013437_1436668949_436296.ppm,364279,4049.019438N,06908.777099W,2.570000000000,64.530000000000,214647,point,Scallop,736,585,736,585,alive
166545,357318,29,frame013445_1436668951_341384.ppm,364283,4049.020890N,06908.777059W,2.540000000000,64.568700000000,214648,point,Scallop,459,420,459,420,alive
166546,357322,29,frame013453_1436668953_246585.ppm,364287,4049.022370N,06908.777084W,2.590000000000,64.560000000000,214649,point,Scallop,723,106,723,106,alive
166546,357322,29,frame013453_1436668953_246585.ppm,364287,4049.022370N,06908.777084W,2.590000000000,64.560000000000,214650,point,Scallop,398,11,398,11,alive
166546,357322,29,frame013453_1436668953_246585.ppm,364287,4049.022370N,06908.777084W,2.590000000000,64.560000000000,214651,point,Scallop,543,169,543,169,alive
166547,357326,29,frame013461_1436668955_147793.ppm,364291,4049.023847N,06908.777064W,2.590200000000,64.580000000000,214652,point,Scallop,457,566,457,566,alive
166547,357326,29,frame013461_1436668955_147793.ppm,364291,4049.023847N,06908.777064W,2.590200000000,64.580000000000,214653,point,Scallop,773,381,773,381,alive
166548,357330,29,frame013469_1436668957_056880.ppm,364295,4049.025333N,06908.777031W,2.620000000000,64.580000000000,214654,point,Scallop,535,565,535,565,alive
166548,357330,29,frame013469_1436668957_056880.ppm,364295,4049.025333N,06908.777031W,2.620000000000,64.580000000000,214655,point,Scallop,626,540,626,540,alive
166548,357330,29,frame013469_1436668957_056880.ppm,364295,4049.025333N,06908.777031W,2.620000000000,64.580000000000,214656,point,Scallop,623,64,623,64,alive
166549,357334,29,frame013477_1436668958_962081.ppm,364299,4049.026861N,06908.777095W,2.610000000000,64.620000000000,214657,point,Scallop,88,281,88,281,alive
166549,357334,29,frame013477_1436668958_962081.ppm,364299,4049.026861N,06908.777095W,2.610000000000,64.620000000000,214658,point,Scallop,749,356,749,356,alive
166549,357334,29,frame013477_1436668958_962081.ppm,364299,4049.026861N,06908.777095W,2.610000000000,64.620000000000,214659,point,Scallop,697,480,697,480,alive
166550,357338,29,frame013485_1436668960_871288.ppm,364303,4049.028379N,06908.777109W,2.578950000000,64.640000000000,214660,point,Scallop,11,565,11,565,alive
166553,357350,29,frame013509_1436668966_582783.ppm,364315,4049.032815N,06908.777049W,2.540000000000,64.670000000000,214661,point,Scallop,232,39,232,39,alive
166553,357350,29,frame013509_1436668966_582783.ppm,364315,4049.032815N,06908.777049W,2.540000000000,64.670000000000,214662,point,Scallop,429,414,429,414,alive
166553,357350,29,frame013509_1436668966_582783.ppm,364315,4049.032815N,06908.777049W,2.540000000000,64.670000000000,214663,point,Scallop,623,368,623,368,alive
166553,357350,29,frame013509_1436668966_582783.ppm,364315,4049.032815N,06908.777049W,2.540000000000,64.670000000000,214664,point,Scallop,256,598,256,598,alive
166553,357350,29,frame013509_1436668966_582783.ppm,364315,4049.032815N,06908.777049W,2.540000000000,64.670000000000,214665,point,Scallop,568,367,568,367,alive
166555,357358,29,frame013525_1436668970_397073.ppm,364323,4049.035680N,06908.777099W,2.560000000000,64.700000000000,214666,point,Scallop,770,72,770,72,alive
166556,357362,29,frame013533_1436668972_302286.ppm,364327,4049.037067N,06908.777119W,2.560000000000,64.760000000000,214667,point,Scallop,584,26,584,26,alive
166556,357362,29,frame013533_1436668972_302286.ppm,364327,4049.037067N,06908.777119W,2.560000000000,64.760000000000,214668,point,Scallop,128,90,128,90,dead
166557,357366,29,frame013541_1436668974_199361.ppm,364331,4049.038470N,06908.777104W,2.530000000000,64.770000000000,214669,point,Scallop,323,396,323,396,alive
166557,357366,29,frame013541_1436668974_199361.ppm,364331,4049.038470N,06908.777104W,2.530000000000,64.770000000000,214670,point,Scallop,239,329,239,329,alive
166557,357366,29,frame013541_1436668974_199361.ppm,364331,4049.038470N,06908.777104W,2.530000000000,64.770000000000,214671,point,Scallop,22,424,22,424,alive
166558,357370,29,frame013549_1436668976_104567.ppm,364335,4049.039891N,06908.777074W,2.520000000000,64.780000000000,214672,point,Scallop,218,465,218,465,alive
166559,357374,29,frame013557_1436668978_013780.ppm,364339,4049.040697N,06908.777044W,2.510000000000,64.760000000000,214673,point,Scallop,391,131,391,131,alive
166559,357374,29,frame013557_1436668978_013780.ppm,364339,4049.040697N,06908.777044W,2.510000000000,64.760000000000,214674,point,Scallop,305,581,305,581,alive
166559,357374,29,frame013557_1436668978_013780.ppm,364339,4049.040697N,06908.777044W,2.510000000000,64.760000000000,214675,point,Scallop,488,481,488,481,alive
166559,357374,29,frame013557_1436668978_013780.ppm,364339,4049.040697N,06908.777044W,2.510000000000,64.760000000000,214676,point,Scallop,131,560,131,560,alive
166560,357378,29,frame013565_1436668979_910857.ppm,364343,4049.042873N,06908.777019W,2.582400000000,64.740000000000,214677,point,Scallop,94,92,94,92,alive
166560,357378,29,frame013565_1436668979_910857.ppm,364343,4049.042873N,06908.777019W,2.582400000000,64.740000000000,214678,point,Scallop,604,239,604,239,alive
166560,357378,29,frame013565_1436668979_910857.ppm,364343,4049.042873N,06908.777019W,2.582400000000,64.740000000000,214679,point,Scallop,261,436,261,436,alive
166561,357382,29,frame013573_1436668981_816063.ppm,364347,4049.044355N,06908.777104W,2.540000000000,64.790000000000,214680,point,Scallop,671,429,671,429,alive
166561,357382,29,frame013573_1436668981_816063.ppm,364347,4049.044355N,06908.777104W,2.540000000000,64.790000000000,214681,point,Scallop,615,549,615,549,alive
166561,357382,29,frame013573_1436668981_816063.ppm,364347,4049.044355N,06908.777104W,2.540000000000,64.790000000000,214682,point,Scallop,210,572,210,572,alive
166561,357382,29,frame013573_1436668981_816063.ppm,364347,4049.044355N,06908.777104W,2.540000000000,64.790000000000,214683,point,Scallop,137,215,137,215,alive
166561,357382,29,frame013573_1436668981_816063.ppm,364347,4049.044355N,06908.777104W,2.540000000000,64.790000000000,214684,point,Scallop,633,64,633,64,alive
166562,357386,29,frame013581_1436668983_713269.ppm,364351,4049.044648N,06908.777119W,2.540000000000,64.790000000000,214685,point,Scallop,423,244,423,244,alive
166562,357386,29,frame013581_1436668983_713269.ppm,364351,4049.044648N,06908.777119W,2.540000000000,64.790000000000,214686,point,Scallop,30,388,30,388,alive
166562,357386,29,frame013581_1436668983_713269.ppm,364351,4049.044648N,06908.777119W,2.540000000000,64.790000000000,214687,point,Scallop,674,325,674,325,alive
166563,357390,29,frame013589_1436668985_622351.ppm,364355,4049.047331N,06908.777151W,2.580370000000,64.770400000000,214688,point,Scallop,223,326,223,326,alive
166563,357390,29,frame013589_1436668985_622351.ppm,364355,4049.047331N,06908.777151W,2.580370000000,64.770400000000,214689,point,Scallop,235,28,235,28,alive
166563,357390,29,frame013589_1436668985_622351.ppm,364355,4049.047331N,06908.777151W,2.580370000000,64.770400000000,214690,point,Scallop,355,84,355,84,alive
166563,357390,29,frame013589_1436668985_622351.ppm,364355,4049.047331N,06908.777151W,2.580370000000,64.770400000000,214691,point,Scallop,172,145,172,145,alive
166563,357390,29,frame013589_1436668985_622351.ppm,364355,4049.047331N,06908.777151W,2.580370000000,64.770400000000,214692,point,Scallop,395,439,395,439,alive
166564,357394,29,frame013597_1436668987_527558.ppm,364359,4049.048835N,06908.777099W,2.600000000000,64.750000000000,214693,point,Scallop,136,118,136,118,alive
166564,357394,29,frame013597_1436668987_527558.ppm,364359,4049.048835N,06908.777099W,2.600000000000,64.750000000000,214694,point,Scallop,496,572,496,572,alive
166564,357394,29,frame013597_1436668987_527558.ppm,364359,4049.048835N,06908.777099W,2.600000000000,64.750000000000,214695,point,Scallop,431,569,431,569,alive
166564,357394,29,frame013597_1436668987_527558.ppm,364359,4049.048835N,06908.777099W,2.600000000000,64.750000000000,214696,point,Scallop,266,7,266,7,alive
166564,357394,29,frame013597_1436668987_527558.ppm,364359,4049.048835N,06908.777099W,2.600000000000,64.750000000000,214697,point,Scallop,791,426,791,426,alive
166565,357398,29,frame013605_1436668989_432765.ppm,364363,4049.050312N,06908.777076W,2.610000000000,64.760000000000,214698,point,Scallop,289,198,289,198,alive
166565,357398,29,frame013605_1436668989_432765.ppm,364363,4049.050312N,06908.777076W,2.610000000000,64.760000000000,214699,point,Scallop,592,121,592,121,alive
166565,357398,29,frame013605_1436668989_432765.ppm,364363,4049.050312N,06908.777076W,2.610000000000,64.760000000000,214700,point,Scallop,724,205,724,205,alive
166566,357402,29,frame013613_1436668991_329846.ppm,364367,4049.051792N,06908.777094W,2.540000000000,64.860000000000,214701,point,Scallop,330,426,330,426,alive
166566,357402,29,frame013613_1436668991_329846.ppm,364367,4049.051792N,06908.777094W,2.540000000000,64.860000000000,214702,point,Scallop,56,409,56,409,alive
166567,357406,29,frame013621_1436668993_239060.ppm,364371,4049.052536N,06908.777137W,2.536640000000,64.885300000000,214703,point,Scallop,710,105,710,105,alive
166567,357406,29,frame013621_1436668993_239060.ppm,364371,4049.052536N,06908.777137W,2.536640000000,64.885300000000,214704,point,Scallop,739,231,739,231,alive
166568,357410,29,frame013629_1436668995_140263.ppm,364375,4049.054744N,06908.777169W,2.540000000000,64.890000000000,214705,point,Scallop,557,355,557,355,alive
166569,357414,29,frame013637_1436668997_045348.ppm,364379,4049.056166N,06908.777139W,2.550000000000,64.910000000000,214706,point,Scallop,173,253,173,253,alive
166569,357414,29,frame013637_1436668997_045348.ppm,364379,4049.056166N,06908.777139W,2.550000000000,64.910000000000,214707,point,Scallop,407,579,407,579,alive
166569,357414,29,frame013637_1436668997_045348.ppm,364379,4049.056166N,06908.777139W,2.550000000000,64.910000000000,214708,point,Scallop,366,258,366,258,alive
166569,357414,29,frame013637_1436668997_045348.ppm,364379,4049.056166N,06908.777139W,2.550000000000,64.910000000000,214709,point,Scallop,71,508,71,508,alive
166570,357418,29,frame013645_1436668998_946549.ppm,364383,4049.057577N,06908.777129W,2.490000000000,64.970200000000,214710,point,Scallop,96,369,96,369,alive
166570,357418,29,frame013645_1436668998_946549.ppm,364383,4049.057577N,06908.777129W,2.490000000000,64.970200000000,214711,point,Scallop,34,299,34,299,alive
166570,357418,29,frame013645_1436668998_946549.ppm,364383,4049.057577N,06908.777129W,2.490000000000,64.970200000000,214712,point,Scallop,42,211,42,211,alive
166570,357418,29,frame013645_1436668998_946549.ppm,364383,4049.057577N,06908.777129W,2.490000000000,64.970200000000,214713,point,Scallop,145,67,145,67,alive
166571,357422,29,frame013653_1436669000_851755.ppm,364387,4049.058985N,06908.777210W,2.486930000000,64.980000000000,214714,point,Squid,120,290,120,290,alive
166571,357422,29,frame013653_1436669000_851755.ppm,364387,4049.058985N,06908.777210W,2.486930000000,64.980000000000,214715,point,Scallop,184,108,184,108,alive
166571,357422,29,frame013653_1436669000_851755.ppm,364387,4049.058985N,06908.777210W,2.486930000000,64.980000000000,214716,point,Scallop,765,300,765,300,alive
166571,357422,29,frame013653_1436669000_851755.ppm,364387,4049.058985N,06908.777210W,2.486930000000,64.980000000000,214717,point,Scallop,496,95,496,95,alive
166572,357426,29,frame013661_1436669002_756846.ppm,364391,4049.060433N,06908.777240W,2.490370000000,64.980000000000,214718,point,Scallop,70,577,70,577,alive
166573,357430,29,frame013669_1436669004_662045.ppm,364395,4049.061904N,06908.777174W,2.520000000000,64.930000000000,214719,point,Scallop,411,373,411,373,alive
166573,357430,29,frame013669_1436669004_662045.ppm,364395,4049.061904N,06908.777174W,2.520000000000,64.930000000000,214720,point,Scallop,47,286,47,286,alive
166573,357430,29,frame013669_1436669004_662045.ppm,364395,4049.061904N,06908.777174W,2.520000000000,64.930000000000,214721,point,Scallop,442,65,442,65,alive
166573,357430,29,frame013669_1436669004_662045.ppm,364395,4049.061904N,06908.777174W,2.520000000000,64.930000000000,214722,point,Scallop,384,55,384,55,alive
166573,357430,29,frame013669_1436669004_662045.ppm,364395,4049.061904N,06908.777174W,2.520000000000,64.930000000000,214723,point,Scallop,743,262,743,262,alive
166574,357434,29,frame013677_1436669006_571257.ppm,364399,4049.063366N,06908.777139W,2.500000000000,64.920000000000,214724,point,Scallop,94,567,94,567,alive
166574,357434,29,frame013677_1436669006_571257.ppm,364399,4049.063366N,06908.777139W,2.500000000000,64.920000000000,214725,point,Scallop,526,64,526,64,alive
166574,357434,29,frame013677_1436669006_571257.ppm,364399,4049.063366N,06908.777139W,2.500000000000,64.920000000000,214726,point,Scallop,97,20,97,20,alive
166575,357438,29,frame013685_1436669008_476341.ppm,364403,4049.064858N,06908.777094W,2.550000000000,64.910000000000,214727,point,Scallop,116,333,116,333,alive
166575,357438,29,frame013685_1436669008_476341.ppm,364403,4049.064858N,06908.777094W,2.550000000000,64.910000000000,214728,point,Scallop,374,85,374,85,alive
166575,357438,29,frame013685_1436669008_476341.ppm,364403,4049.064858N,06908.777094W,2.550000000000,64.910000000000,214729,point,Scallop,11,370,11,370,alive
