# annotation_report_id,image metadata_id, observer_id, file_name, vehicle_state_id, latitude (ddmm.mmmmmm N), longitude (dddmm.mmmmmm W), altitude (m), depth (m), note_id, shape, text title, MouseDownX,MouseDownY,MouseUpX, MouseUpY, text state
#-------------------------------------
166546,357322,29,frame013453_1436668953_246585.ppm,364287,4049.022370N,06908.777084W,2.590000000000,64.560000000000,214651,point,Scallop,845,240,889,285,alive
166547,357326,29,frame013461_1436668955_147793.ppm,364291,4049.023847N,06908.777064W,2.590200000000,64.580000000000,214652,point,Scallop,691,853,787,947,alive
166547,357326,29,frame013461_1436668955_147793.ppm,364291,4049.023847N,06908.777064W,2.590200000000,64.580000000000,214653,point,Scallop,1199,535,1278,640,alive
166548,357330,29,frame013469_1436668957_056880.ppm,364295,4049.025333N,06908.777031W,2.620000000000,64.580000000000,214654,point,Scallop,815,860,901,942,alive
166548,357330,29,frame013469_1436668957_056880.ppm,364295,4049.025333N,06908.777031W,2.620000000000,64.580000000000,214655,point,Scallop,961,794,1054,886,alive
166548,357330,29,frame013469_1436668957_056880.ppm,364295,4049.025333N,06908.777031W,2.620000000000,64.580000000000,214656,point,Scallop,961,70,1041,155,alive
166549,357334,29,frame013477_1436668958_962081.ppm,364299,4049.026861N,06908.777095W,2.610000000000,64.620000000000,214657,point,Scallop,100,418,163,484,alive
166549,357334,29,frame013477_1436668958_962081.ppm,364299,4049.026861N,06908.777095W,2.610000000000,64.620000000000,214658,point,Scallop,1145,534,1210,599,alive
166549,357334,29,frame013477_1436668958_962081.ppm,364299,4049.026861N,06908.777095W,2.610000000000,64.620000000000,214659,point,Scallop,1087,749,1152,800,alive
166550,357338,29,frame013485_1436668960_871288.ppm,364303,4049.028379N,06908.777109W,2.578950000000,64.640000000000,214660,point,Scallop,3,873,65,948,alive
166553,357350,29,frame013509_1436668966_582783.ppm,364315,4049.032815N,06908.777049W,2.540000000000,64.670000000000,214661,point,Scallop,312,25,397,128,alive
166553,357350,29,frame013509_1436668966_582783.ppm,364315,4049.032815N,06908.777049W,2.540000000000,64.670000000000,214662,point,Scallop,632,620,718,696,alive
166553,357350,29,frame013509_1436668966_582783.ppm,364315,4049.032815N,06908.777049W,2.540000000000,64.670000000000,214663,point,Scallop,969,566,1011,618,alive
166553,357350,29,frame013509_1436668966_582783.ppm,364315,4049.032815N,06908.777049W,2.540000000000,64.670000000000,214664,point,Scallop,381,930,461,959,alive
166553,357350,29,frame013509_1436668966_582783.ppm,364315,4049.032815N,06908.777049W,2.540000000000,64.670000000000,214665,point,Scallop,846,540,941,607,alive
166555,357358,29,frame013525_1436668970_397073.ppm,364323,4049.035680N,06908.777099W,2.560000000000,64.700000000000,214666,point,Scallop,1199,87,1275,164,alive
166556,357362,29,frame013533_1436668972_302286.ppm,364327,4049.037067N,06908.777119W,2.560000000000,64.760000000000,214667,point,Scallop,847,6,946,97,alive
166556,357362,29,frame013533_1436668972_302286.ppm,364327,4049.037067N,06908.777119W,2.560000000000,64.760000000000,214668,point,Scallop,163,98,230,175,dead
166557,357366,29,frame013541_1436668974_199361.ppm,364331,4049.038470N,06908.777104W,2.530000000000,64.770000000000,214669,point,Scallop,467,621,542,703,alive
166557,357366,29,frame013541_1436668974_199361.ppm,364331,4049.038470N,06908.777104W,2.530000000000,64.770000000000,214670,point,Scallop,346,500,420,564,alive
166557,357366,29,frame013541_1436668974_199361.ppm,364331,4049.038470N,06908.777104W,2.530000000000,64.770000000000,214671,point,Scallop,0,651,50,743,alive
166558,357370,29,frame013549_1436668976_104567.ppm,364335,4049.039891N,06908.777074W,2.520000000000,64.780000000000,214672,point,Scallop,278,704,362,783,alive
166559,357374,29,frame013557_1436668978_013780.ppm,364339,4049.040697N,06908.777044W,2.510000000000,64.760000000000,214673,point,Scallop,597,169,681,256,alive
166559,357374,29,frame013557_1436668978_013780.ppm,364339,4049.040697N,06908.777044W,2.510000000000,64.760000000000,214674,point,Scallop,456,899,503,950,alive
166559,357374,29,frame013557_1436668978_013780.ppm,364339,4049.040697N,06908.777044W,2.510000000000,64.760000000000,214675,point,Scallop,709,716,800,825,alive
166559,357374,29,frame013557_1436668978_013780.ppm,364339,4049.040697N,06908.777044W,2.510000000000,64.760000000000,214676,point,Scallop,190,860,262,923,alive
166560,357378,29,frame013565_1436668979_910857.ppm,364343,4049.042873N,06908.777019W,2.582400000000,64.740000000000,214677,point,Scallop,111,94,189,168,alive
166560,357378,29,frame013565_1436668979_910857.ppm,364343,4049.042873N,06908.777019W,2.582400000000,64.740000000000,214678,point,Scallop,939,358,999,406,alive
166560,357378,29,frame013565_1436668979_910857.ppm,364343,4049.042873N,06908.777019W,2.582400000000,64.740000000000,214679,point,Scallop,392,672,435,715,alive
166561,357382,29,frame013573_1436668981_816063.ppm,364347,4049.044355N,06908.777104W,2.540000000000,64.790000000000,214680,point,Scallop,998,659,1095,754,alive
166561,357382,29,frame013573_1436668981_816063.ppm,364347,4049.044355N,06908.777104W,2.540000000000,64.790000000000,214681,point,Scallop,951,822,1050,923,alive
166561,357382,29,frame013573_1436668981_816063.ppm,364347,4049.044355N,06908.777104W,2.540000000000,64.790000000000,214682,point,Scallop,310,881,375,947,alive
166561,357382,29,frame013573_1436668981_816063.ppm,364347,4049.044355N,06908.777104W,2.540000000000,64.790000000000,214683,point,Scallop,168,303,257,393,alive
166561,357382,29,frame013573_1436668981_816063.ppm,364347,4049.044355N,06908.777104W,2.540000000000,64.790000000000,214684,point,Scallop,982,57,1062,140,alive
166562,357386,29,frame013581_1436668983_713269.ppm,364351,4049.044648N,06908.777119W,2.540000000000,64.790000000000,214685,point,Scallop,604,325,695,423,alive
166562,357386,29,frame013581_1436668983_713269.ppm,364351,4049.044648N,06908.777119W,2.540000000000,64.790000000000,214686,point,Scallop,2,588,90,683,alive
166562,357386,29,frame013581_1436668983_713269.ppm,364351,4049.044648N,06908.777119W,2.540000000000,64.790000000000,214687,point,Scallop,1029,485,1100,560,alive
166563,357390,29,frame013589_1436668985_622351.ppm,364355,4049.047331N,06908.777151W,2.580370000000,64.770400000000,214688,point,Scallop,279,453,401,567,alive
166563,357390,29,frame013589_1436668985_622351.ppm,364355,4049.047331N,06908.777151W,2.580370000000,64.770400000000,214689,point,Scallop,320,10,404,74,alive
166563,357390,29,frame013589_1436668985_622351.ppm,364355,4049.047331N,06908.777151W,2.580370000000,64.770400000000,214690,point,Scallop,536,104,613,175,alive
166563,357390,29,frame013589_1436668985_622351.ppm,364355,4049.047331N,06908.777151W,2.580370000000,64.770400000000,214691,point,Scallop,235,213,297,264,alive
166563,357390,29,frame013589_1436668985_622351.ppm,364355,4049.047331N,06908.777151W,2.580370000000,64.770400000000,214692,point,Scallop,589,671,644,734,alive
166564,357394,29,frame013597_1436668987_527558.ppm,364359,4049.048835N,06908.777099W,2.600000000000,64.750000000000,214693,point,Scallop,169,157,261,234,alive
166564,357394,29,frame013597_1436668987_527558.ppm,364359,4049.048835N,06908.777099W,2.600000000000,64.750000000000,214694,point,Scallop,751,862,834,938,alive
166564,357394,29,frame013597_1436668987_527558.ppm,364359,4049.048835N,06908.777099W,2.600000000000,64.750000000000,214695,point,Scallop,662,879,705,931,alive
166564,357394,29,frame013597_1436668987_527558.ppm,364359,4049.048835N,06908.777099W,2.600000000000,64.750000000000,214696,point,Scallop,393,2,454,37,alive
166564,357394,29,frame013597_1436668987_527558.ppm,364359,4049.048835N,06908.777099W,2.600000000000,64.750000000000,214697,point,Scallop,1245,656,1275,721,alive
166565,357398,29,frame013605_1436668989_432765.ppm,364363,4049.050312N,06908.777076W,2.610000000000,64.760000000000,214698,point,Scallop,399,284,481,356,alive
166565,357398,29,frame013605_1436668989_432765.ppm,364363,4049.050312N,06908.777076W,2.610000000000,64.760000000000,214699,point,Scallop,891,148,963,227,alive
166565,357398,29,frame013605_1436668989_432765.ppm,364363,4049.050312N,06908.777076W,2.610000000000,64.760000000000,214700,point,Scallop,1110,293,1193,384,alive
166566,357402,29,frame013613_1436668991_329846.ppm,364367,4049.051792N,06908.777094W,2.540000000000,64.860000000000,214701,point,Scallop,482,656,562,727,alive
166566,357402,29,frame013613_1436668991_329846.ppm,364367,4049.051792N,06908.777094W,2.540000000000,64.860000000000,214702,point,Scallop,60,618,122,673,alive
166567,357406,29,frame013621_1436668993_239060.ppm,364371,4049.052536N,06908.777137W,2.536640000000,64.885300000000,214703,point,Scallop,1092,121,1178,208,alive
166567,357406,29,frame013621_1436668993_239060.ppm,364371,4049.052536N,06908.777137W,2.536640000000,64.885300000000,214704,point,Scallop,1115,349,1217,428,alive
166568,357410,29,frame013629_1436668995_140263.ppm,364375,4049.054744N,06908.777169W,2.540000000000,64.890000000000,214705,point,Scallop,855,541,935,615,alive
166569,357414,29,frame013637_1436668997_045348.ppm,364379,4049.056166N,06908.777139W,2.550000000000,64.910000000000,214706,point,Scallop,239,358,319,424,alive
166569,357414,29,frame013637_1436668997_045348.ppm,364379,4049.056166N,06908.777139W,2.550000000000,64.910000000000,214707,point,Scallop,619,894,677,953,alive
166569,357414,29,frame013637_1436668997_045348.ppm,364379,4049.056166N,06908.777139W,2.550000000000,64.910000000000,214708,point,Scallop,527,380,613,449,alive
166569,357414,29,frame013637_1436668997_045348.ppm,364379,4049.056166N,06908.777139W,2.550000000000,64.910000000000,214709,point,Scallop,86,792,153,827,alive
166570,357418,29,frame013645_1436668998_946549.ppm,364383,4049.057577N,06908.777129W,2.490000000000,64.970200000000,214710,point,Scallop,116,565,190,640,alive
166570,357418,29,frame013645_1436668998_946549.ppm,364383,4049.057577N,06908.777129W,2.490000000000,64.970200000000,214711,point,Scallop,0,433,92,533,alive
166570,357418,29,frame013645_1436668998_946549.ppm,364383,4049.057577N,06908.777129W,2.490000000000,64.970200000000,214712,point,Scallop,2,277,96,367,alive
166570,357418,29,frame013645_1436668998_946549.ppm,364383,4049.057577N,06908.777129W,2.490000000000,64.970200000000,214713,point,Scallop,200,66,290,141,alive
166571,357422,29,frame013653_1436669000_851755.ppm,364387,4049.058985N,06908.777210W,2.486930000000,64.980000000000,214714,point,Squid,120,290,120,290,alive
166571,357422,29,frame013653_1436669000_851755.ppm,364387,4049.058985N,06908.777210W,2.486930000000,64.980000000000,214715,point,Scallop,256,121,339,199,alive
166571,357422,29,frame013653_1436669000_851755.ppm,364387,4049.058985N,06908.777210W,2.486930000000,64.980000000000,214716,point,Scallop,1202,423,1276,513,alive
166571,357422,29,frame013653_1436669000_851755.ppm,364387,4049.058985N,06908.777210W,2.486930000000,64.980000000000,214717,point,Scallop,764,119,852,179,alive
166572,357426,29,frame013661_1436669002_756846.ppm,364391,4049.060433N,06908.777240W,2.490370000000,64.980000000000,214718,point,Scallop,74,893,133,950,alive
166573,357430,29,frame013669_1436669004_662045.ppm,364395,4049.061904N,06908.777174W,2.520000000000,64.930000000000,214719,point,Scallop,610,569,688,644,alive
166573,357430,29,frame013669_1436669004_662045.ppm,364395,4049.061904N,06908.777174W,2.520000000000,64.930000000000,214720,point,Scallop,3,400,100,501,alive
166573,357430,29,frame013669_1436669004_662045.ppm,364395,4049.061904N,06908.777174W,2.520000000000,64.930000000000,214721,point,Scallop,670,30,761,137,alive
166573,357430,29,frame013669_1436669004_662045.ppm,364395,4049.061904N,06908.777174W,2.520000000000,64.930000000000,214722,point,Scallop,562,27,664,145,alive
166573,357430,29,frame013669_1436669004_662045.ppm,364395,4049.061904N,06908.777174W,2.520000000000,64.930000000000,214723,point,Scallop,1147,377,1230,458,alive
166574,357434,29,frame013677_1436669006_571257.ppm,364399,4049.063366N,06908.777139W,2.500000000000,64.920000000000,214724,point,Scallop,106,874,208,951,alive
166574,357434,29,frame013677_1436669006_571257.ppm,364399,4049.063366N,06908.777139W,2.500000000000,64.920000000000,214725,point,Scallop,799,69,859,132,alive
166574,357434,29,frame013677_1436669006_571257.ppm,364399,4049.063366N,06908.777139W,2.500000000000,64.920000000000,214726,point,Scallop,113,15,179,73,alive
166575,357438,29,frame013685_1436669008_476341.ppm,364403,4049.064858N,06908.777094W,2.550000000000,64.910000000000,214727,point,Scallop,123,508,217,612,alive
166575,357438,29,frame013685_1436669008_476341.ppm,364403,4049.064858N,06908.777094W,2.550000000000,64.910000000000,214728,point,Scallop,555,59,638,148,alive
166575,357438,29,frame013685_1436669008_476341.ppm,364403,4049.064858N,06908.777094W,2.550000000000,64.910000000000,214729,point,Scallop,1,524,58,614,alive
166575,357438,29,frame013685_1436669008_476341.ppm,364403,4049.064858N,06908.777094W,2.550000000000,64.910000000000,214730,point,Scallop,1185,267,1260,335,alive
166575,357438,29,frame013685_1436669008_476341.ppm,364403,4049.064858N,06908.777094W,2.550000000000,64.910000000000,214731,point,Scallop,616,875,666,931,alive
166575,357438,29,frame013685_1436669008_476341.ppm,364403,4049.064858N,06908.777094W,2.550000000000,64.910000000000,214732,point,Scallop,917,344,957,387,alive
166576,357442,29,frame013693_1436669010_381540.ppm,364407,4049.066339N,06908.777059W,2.530000000000,64.930000000000,214733,point,Scallop,120,479,216,545,alive
166576,357442,29,frame013693_1436669010_381540.ppm,364407,4049.066339N,06908.777059W,2.530000000000,64.930000000000,214734,point,Scallop,206,648,301,757,alive
166576,357442,29,frame013693_1436669010_381540.ppm,364407,4049.066339N,06908.777059W,2.530000000000,64.930000000000,214735,point,Scallop,1009,64,1049,115,alive
166577,357446,29,frame013701_1436669012_282747.ppm,364411,4049.067807N,06908.777100W,2.510000000000,64.962300000000,214736,point,Scallop,781,280,873,354,alive
166577,357446,29,frame013701_1436669012_282747.ppm,364411,4049.067807N,06908.777100W,2.510000000000,64.962300000000,214737,point,Scallop,827,527,907,600,alive
166577,357446,29,frame013701_1436669012_282747.ppm,364411,4049.067807N,06908.777100W,2.510000000000,64.962300000000,214738,point,Scallop,157,18,255,88,alive
166578,357450,29,frame013709_1436669014_191828.ppm,364415,4049.069252N,06908.777195W,2.467910000000,65.037600000000,214739,point,Scallop,1154,477,1240,552,alive
166578,357450,29,frame013709_1436669014_191828.ppm,364415,4049.069252N,06908.777195W,2.467910000000,65.037600000000,214740,point,Scallop,972,780,1020,821,alive
166580,357458,29,frame013725_1436669018_006249.ppm,364423,4049.072091N,06908.777139W,2.420000000000,65.010000000000,214741,point,Scallop,448,0,524,37,alive
166580,357458,29,frame013725_1436669018_006249.ppm,364423,4049.072091N,06908.777139W,2.420000000000,65.010000000000,214742,point,Scallop,823,860,870,905,alive
166580,357458,29,frame013725_1436669018_006249.ppm,364423,4049.072091N,06908.777139W,2.420000000000,65.010000000000,214743,point,Scallop,848,477,955,582,alive
166581,357462,29,frame013733_1436669019_907325.ppm,364427,4049.073511N,06908.777164W,2.255360000000,65.070000000000,214744,point,Scallop,648,243,734,326,alive
166581,357462,29,frame013733_1436669019_907325.ppm,364427,4049.073511N,06908.777164W,2.255360000000,65.070000000000,214745,point,Scallop,769,863,871,952,alive
166581,357462,29,frame013733_1436669019_907325.ppm,364427,4049.073511N,06908.777164W,2.255360000000,65.070000000000,214746,point,Scallop,152,738,238,839,alive
166581,357462,29,frame013733_1436669019_907325.ppm,364427,4049.073511N,06908.777164W,2.255360000000,65.070000000000,214747,point,Scallop,89,529,123,570,dead
166582,357466,29,frame013741_1436669021_816532.ppm,364431,4049.074939N,06908.777190W,2.290000000000,65.050000000000,214748,point,Scallop,153,383,202,434,alive
166582,357466,29,frame013741_1436669021_816532.ppm,364431,4049.074939N,06908.777190W,2.290000000000,65.050000000000,214749,point,Scallop,908,896,955,942,alive
166583,357470,29,frame013749_1436669023_721756.ppm,364435,4049.076366N,06908.777230W,2.350000000000,64.987600000000,214750,point,Scallop,74,634,150,710,alive
166583,357470,29,frame013749_1436669023_721756.ppm,364435,4049.076366N,06908.777230W,2.350000000000,64.987600000000,214751,point,Scallop,585,745,639,796,alive
166583,357470,29,frame013749_1436669023_721756.ppm,364435,4049.076366N,06908.777230W,2.350000000000,64.987600000000,214752,point,Scallop,528,295,595,355,alive
166583,357470,29,frame013749_1436669023_721756.ppm,364435,4049.076366N,06908.777230W,2.350000000000,64.987600000000,214753,point,Scallop,593,117,647,178,alive
166583,357470,29,frame013749_1436669023_721756.ppm,364435,4049.076366N,06908.777230W,2.350000000000,64.987600000000,214754,point,Scallop,1137,17,1210,90,alive
166583,357470,29,frame013749_1436669023_721756.ppm,364435,4049.076366N,06908.777230W,2.350000000000,64.987600000000,214755,point,Scallop,1072,347,1126,398,alive
166584,357474,29,frame013757_1436669025_622820.ppm,364439,4049.077767N,06908.777215W,2.420000000000,64.910000000000,214756,point,Scallop,360,910,446,956,alive
166584,357474,29,frame013757_1436669025_622820.ppm,364439,4049.077767N,06908.777215W,2.420000000000,64.910000000000,214757,point,Scallop,469,5,565,47,alive
166584,357474,29,frame013757_1436669025_622820.ppm,364439,4049.077767N,06908.777215W,2.420000000000,64.910000000000,214758,point,Scallop,228,139,276,191,alive
166584,357474,29,frame013757_1436669025_622820.ppm,364439,4049.077767N,06908.777215W,2.420000000000,64.910000000000,214759,point,Scallop,814,105,868,150,alive
166585,357478,29,frame013765_1436669027_524026.ppm,364443,4049.079209N,06908.777240W,2.590000000000,64.790000000000,214760,point,Scallop,86,402,159,479,alive
166585,357478,29,frame013765_1436669027_524026.ppm,364443,4049.079209N,06908.777240W,2.590000000000,64.790000000000,214761,point,Scallop,501,596,570,660,alive
166586,357482,29,frame013773_1436669029_429233.ppm,364447,4049.080654N,06908.777220W,2.570000000000,64.760000000000,214762,point,Scallop,295,591,379,662,alive
166587,357486,29,frame013781_1436669031_334315.ppm,364451,4049.082124N,06908.777200W,2.560000000000,64.810000000000,214763,point,Scallop,68,320,148,383,alive
166587,357486,29,frame013781_1436669031_334315.ppm,364451,4049.082124N,06908.777200W,2.560000000000,64.810000000000,214764,point,Scallop,823,792,873,831,dead
166588,357490,29,frame013789_1436669033_239528.ppm,364455,4049.083133N,06908.777159W,2.480000000000,64.870000000000,214765,point,Scallop,1056,833,1149,901,alive
166588,357490,29,frame013789_1436669033_239528.ppm,364455,4049.083133N,06908.777159W,2.480000000000,64.870000000000,214766,point,Scallop,841,431,902,485,alive
166589,357494,29,frame013797_1436669035_144729.ppm,364459,4049.085028N,06908.777159W,2.453280000000,64.890000000000,214767,point,Scallop,805,619,881,696,alive
166589,357494,29,frame013797_1436669035_144729.ppm,364459,4049.085028N,06908.777159W,2.453280000000,64.890000000000,214768,point,Scallop,1198,186,1252,235,alive
166589,357494,29,frame013797_1436669035_144729.ppm,364459,4049.085028N,06908.777159W,2.453280000000,64.890000000000,214769,point,Scallop,415,533,463,583,alive
166589,357494,29,frame013797_1436669035_144729.ppm,364459,4049.085028N,06908.777159W,2.453280000000,64.890000000000,214770,point,Scallop,1111,889,1165,942,alive
166590,357498,29,frame013805_1436669037_049816.ppm,364463,4049.086498N,06908.777099W,2.467050000000,64.870000000000,214771,point,Scallop,264,485,367,580,alive
166590,357498,29,frame013805_1436669037_049816.ppm,364463,4049.086498N,06908.777099W,2.467050000000,64.870000000000,214772,point,Scallop,385,232,442,301,alive
166590,357498,29,frame013805_1436669037_049816.ppm,364463,4049.086498N,06908.777099W,2.467050000000,64.870000000000,214773,point,Scallop,792,388,884,480,dead
166591,357502,29,frame013813_1436669038_955017.ppm,364467,4049.087993N,06908.777064W,2.460000000000,64.840000000000,214774,point,Scallop,2,339,48,432,alive
166591,357502,29,frame013813_1436669038_955017.ppm,364467,4049.087993N,06908.777064W,2.460000000000,64.840000000000,214775,point,Scallop,606,799,658,852,alive
166592,357506,29,frame013821_1436669040_860224.ppm,364471,4049.089472N,06908.777003W,2.510000000000,64.800000000000,214776,point,Scallop,32,727,124,803,alive
166593,357510,29,frame013829_1436669042_769306.ppm,364475,4049.090970N,06908.777064W,2.510000000000,64.790000000000,214777,point,Scallop,102,343,204,428,alive
166593,357510,29,frame013829_1436669042_769306.ppm,364475,4049.090970N,06908.777064W,2.510000000000,64.790000000000,214778,point,Scallop,248,749,340,839,alive
166593,357510,29,frame013829_1436669042_769306.ppm,364475,4049.090970N,06908.777064W,2.510000000000,64.790000000000,214779,point,Scallop,1135,188,1233,265,alive
166594,357514,29,frame013837_1436669044_674514.ppm,364479,4049.092440N,06908.777084W,2.490000000000,64.810000000000,214780,point,Scallop,693,509,775,581,alive
166594,357514,29,frame013837_1436669044_674514.ppm,364479,4049.092440N,06908.777084W,2.490000000000,64.810000000000,214781,point,Scallop,765,209,851,289,alive
166594,357514,29,frame013837_1436669044_674514.ppm,364479,4049.092440N,06908.777084W,2.490000000000,64.810000000000,214782,point,Scallop,973,650,1037,727,alive
166595,357518,29,frame013845_1436669046_583725.ppm,364483,4049.093864N,06908.777109W,2.500920000000,64.800000000000,214783,point,Scallop,606,554,645,601,alive
166595,357518,29,frame013845_1436669046_583725.ppm,364483,4049.093864N,06908.777109W,2.500920000000,64.800000000000,214784,point,Scallop,897,264,951,311,alive
166596,357522,29,frame013853_1436669048_484808.ppm,364487,4049.095290N,06908.777054W,2.560000000000,64.810000000000,214785,point,Scallop,652,249,734,331,alive
166596,357522,29,frame013853_1436669048_484808.ppm,364487,4049.095290N,06908.777054W,2.560000000000,64.810000000000,214786,point,Scallop,74,660,183,759,alive
166596,357522,29,frame013853_1436669048_484808.ppm,364487,4049.095290N,06908.777054W,2.560000000000,64.810000000000,214787,point,Scallop,930,197,973,243,alive
166596,357522,29,frame013853_1436669048_484808.ppm,364487,4049.095290N,06908.777054W,2.560000000000,64.810000000000,214788,point,Scallop,540,643,576,694,alive
166597,357526,29,frame013861_1436669050_390009.ppm,364491,4049.096742N,06908.777049W,2.560000000000,64.780000000000,214789,point,Scallop,200,63,289,138,alive
166597,357526,29,frame013861_1436669050_390009.ppm,364491,4049.096742N,06908.777049W,2.560000000000,64.780000000000,214790,point,Scallop,922,48,985,118,alive
166597,357526,29,frame013861_1436669050_390009.ppm,364491,4049.096742N,06908.777049W,2.560000000000,64.780000000000,214791,point,Scallop,965,135,1031,200,alive
166598,357530,29,frame013869_1436669052_295215.ppm,364495,4049.098191N,06908.777039W,2.580000000000,64.770000000000,214792,point,Scallop,671,872,731,945,alive
166598,357530,29,frame013869_1436669052_295215.ppm,364495,4049.098191N,06908.777039W,2.580000000000,64.770000000000,214793,point,Scallop,799,35,875,106,alive
166599,357534,29,frame013877_1436669054_204297.ppm,364499,4049.099618N,06908.777044W,2.540000000000,64.790000000000,214794,point,Scallop,810,920,878,959,alive
166599,357534,29,frame013877_1436669054_204297.ppm,364499,4049.099618N,06908.777044W,2.540000000000,64.790000000000,214795,point,Scallop,906,81,955,149,alive
166602,357546,29,frame013901_1436669059_919812.ppm,364511,4049.103840N,06908.777109W,2.530000000000,64.880000000000,214796,point,Scallop,833,322,910,398,alive
166602,357546,29,frame013901_1436669059_919812.ppm,364511,4049.103840N,06908.777109W,2.530000000000,64.880000000000,214797,point,Scallop,896,193,949,256,alive
166602,357546,29,frame013901_1436669059_919812.ppm,364511,4049.103840N,06908.777109W,2.530000000000,64.880000000000,214798,point,Scallop,427,567,506,650,alive
166603,357550,29,frame013909_1436669061_829005.ppm,364515,4049.105224N,06908.777111W,2.540000000000,64.890000000000,214799,point,Scallop,291,497,362,567,alive
166603,357550,29,frame013909_1436669061_829005.ppm,364515,4049.105224N,06908.777111W,2.540000000000,64.890000000000,214800,point,Scallop,60,160,104,209,alive
166604,357554,29,frame013917_1436669063_730212.ppm,364519,4049.106590N,06908.777134W,2.590000000000,64.890000000000,214801,point,Scallop,587,663,680,748,alive
166605,357558,29,frame013925_1436669065_635288.ppm,364523,4049.107971N,06908.777195W,2.574140000000,64.940000000000,214802,point,Scallop,1027,412,1101,480,alive
166605,357558,29,frame013925_1436669065_635288.ppm,364523,4049.107971N,06908.777195W,2.574140000000,64.940000000000,214803,point,Scallop,1111,404,1185,479,alive
166605,357558,29,frame013925_1436669065_635288.ppm,364523,4049.107971N,06908.777195W,2.574140000000,64.940000000000,214804,point,Scallop,395,108,453,166,dead
166605,357558,29,frame013925_1436669065_635288.ppm,364523,4049.107971N,06908.777195W,2.574140000000,64.940000000000,214805,point,Scallop,498,118,576,191,alive
166606,357562,29,frame013933_1436669067_536495.ppm,364527,4049.109362N,06908.777159W,2.580000000000,64.970000000000,214806,point,Scallop,823,573,886,636,alive
166606,357562,29,frame013933_1436669067_536495.ppm,364527,4049.109362N,06908.777159W,2.580000000000,64.970000000000,214807,point,Scallop,114,490,201,563,alive
166606,357562,29,frame013933_1436669067_536495.ppm,364527,4049.109362N,06908.777159W,2.580000000000,64.970000000000,214808,point,Scallop,264,855,338,913,dead
166606,357562,29,frame013933_1436669067_536495.ppm,364527,4049.109362N,06908.777159W,2.580000000000,64.970000000000,214809,point,Scallop,547,587,628,657,dead
166607,357566,29,frame013941_1436669069_441709.ppm,364531,4049.110745N,06908.777254W,2.580000000000,65.008200000000,214810,point,Scallop,681,195,739,258,alive
166607,357566,29,frame013941_1436669069_441709.ppm,364531,4049.110745N,06908.777254W,2.580000000000,65.008200000000,214811,point,Scallop,347,920,407,959,alive
166609,357574,29,frame013957_1436669073_255990.ppm,364539,4049.113528N,06908.777225W,2.490000000000,65.057100000000,214812,point,Scallop,564,167,629,234,alive
166609,357574,29,frame013957_1436669073_255990.ppm,364539,4049.113528N,06908.777225W,2.490000000000,65.057100000000,214813,point,Scallop,699,5,764,52,dead
166611,357582,29,frame013973_1436669077_062279.ppm,364547,4049.116464N,06908.777154W,2.570000000000,65.010300000000,214814,point,Scallop,458,352,521,418,alive
166611,357582,29,frame013973_1436669077_062279.ppm,364547,4049.116464N,06908.777154W,2.570000000000,65.010300000000,214815,point,Scallop,1028,273,1098,341,alive
166612,357586,29,frame013981_1436669078_971490.ppm,364551,4049.117969N,06908.777089W,2.610000000000,65.040000000000,214816,point,Scallop,924,298,997,361,alive
166612,357586,29,frame013981_1436669078_971490.ppm,364551,4049.117969N,06908.777089W,2.610000000000,65.040000000000,214817,point,Scallop,828,903,906,958,alive
166612,357586,29,frame013981_1436669078_971490.ppm,364551,4049.117969N,06908.777089W,2.610000000000,65.040000000000,214818,point,Scallop,306,614,371,681,dead
166612,357586,29,frame013981_1436669078_971490.ppm,364551,4049.117969N,06908.777089W,2.610000000000,65.040000000000,214819,point,Scallop,1067,0,1128,45,alive
166613,357590,29,frame013989_1436669080_876692.ppm,364555,4049.119456N,06908.777084W,2.600000000000,65.060000000000,214820,point,Scallop,845,635,909,698,alive
166614,357594,29,frame013997_1436669082_781774.ppm,364559,4049.120928N,06908.777080W,2.540000000000,65.110000000000,214821,point,Scallop,1055,49,1136,116,alive
166614,357594,29,frame013997_1436669082_781774.ppm,364559,4049.120928N,06908.777080W,2.540000000000,65.110000000000,214822,point,Scallop,848,39,922,109,alive
166616,357602,29,frame014013_1436669086_592187.ppm,364567,4049.123792N,06908.777079W,2.550000000000,65.170000000000,214823,point,Scallop,596,577,673,636,alive
166616,357602,29,frame014013_1436669086_592187.ppm,364567,4049.123792N,06908.777079W,2.550000000000,65.170000000000,214824,point,Scallop,172,539,247,610,alive
166616,357602,29,frame014013_1436669086_592187.ppm,364567,4049.123792N,06908.777079W,2.550000000000,65.170000000000,214825,point,Scallop,208,311,281,382,alive
166616,357602,29,frame014013_1436669086_592187.ppm,364567,4049.123792N,06908.777079W,2.550000000000,65.170000000000,214826,point,Scallop,119,125,207,222,alive
166616,357602,29,frame014013_1436669086_592187.ppm,364567,4049.123792N,06908.777079W,2.550000000000,65.170000000000,214827,point,Scallop,386,315,432,373,alive
166616,357602,29,frame014013_1436669086_592187.ppm,364567,4049.123792N,06908.777079W,2.550000000000,65.170000000000,214828,point,Scallop,374,195,481,285,dead
166616,357602,29,frame014013_1436669086_592187.ppm,364567,4049.123792N,06908.777079W,2.550000000000,65.170000000000,214829,point,Scallop,666,502,735,576,alive
